hour,day_of_week,weather_main,temp,rain_1h,holiday,traffic_level
14,4,Clouds,281.134,0.0,,High
16,4,Clouds,281.134,0.0,,High
17,4,Clouds,281.134,0.0,,High
18,4,Clouds,279.28700000000003,0.0,,High
18,4,Clouds,279.28700000000003,0.0,,High
19,4,Clouds,279.28700000000003,0.0,,Medium
20,4,Clouds,279.28700000000003,0.0,,Medium
21,4,Clear,277.572,0.0,,Medium
22,4,Clear,277.572,0.0,,Medium
23,4,Clear,277.572,0.0,,Low
0,5,Clear,275.788,0.0,,Low
1,5,Clear,275.788,0.0,,Low
2,5,Clear,274.06,0.0,,Low
3,5,Clear,274.06,0.0,,Low
4,5,Clear,274.06,0.0,,Low
5,5,Clear,272.416,0.0,,Low
6,5,Clear,272.416,0.0,,Low
7,5,Clear,272.416,0.0,,Medium
8,5,Clouds,277.685,0.0,,Medium
9,5,Clouds,277.73,0.0,,High
10,5,Clouds,277.73,0.0,,High
11,5,Clouds,277.73,0.0,,High
12,5,Clear,281.11400000000003,0.0,,High
13,5,Clear,281.11400000000003,0.0,,High
15,5,Clouds,283.216,0.0,,High
16,5,Clouds,283.216,0.0,,High
17,5,Clouds,283.216,0.0,,High
17,5,Clear,279.66900000000004,0.0,,High
18,5,Clear,279.66900000000004,0.0,,High
19,5,Clear,279.66900000000004,0.0,,Medium
20,5,Clear,279.66900000000004,0.0,,Medium
21,5,Clear,275.216,0.0,,High
22,5,Clear,275.216,0.0,,High
23,5,Clear,275.216,0.0,,Medium
0,6,Clear,272.439,0.0,,Low
1,6,Clear,272.439,0.0,,Low
2,6,Clear,272.439,0.0,,Low
3,6,Clear,271.09,0.0,,Low
4,6,Clear,271.09,0.0,,Low
5,6,Clear,271.09,0.0,,Low
6,6,Clear,270.365,0.0,,Low
7,6,Clear,270.365,0.0,,Low
8,6,Clear,270.365,0.0,,Medium
10,6,Clear,279.867,0.0,,High
11,6,Clear,279.867,0.0,,High
12,6,Clear,285.676,0.0,,High
13,6,Clear,285.676,0.0,,High
14,6,Clear,287.464,0.0,,High
15,6,Clear,287.464,0.0,,High
16,6,Clear,287.464,0.0,,High
17,6,Clear,287.464,0.0,,High
18,6,Clear,284.478,0.0,,Medium
19,6,Clear,284.478,0.0,,Medium
20,6,Clear,284.478,0.0,,Medium
21,6,Clear,282.814,0.0,,Low
22,6,Clear,282.814,0.0,,Low
23,6,Clear,282.341,0.0,,Low
0,0,Clear,282.341,0.0,Columbus Day,Low
1,0,Clear,282.341,0.0,,Low
2,0,Clear,282.341,0.0,,Low
3,0,Clear,282.382,0.0,,Low
4,0,Clear,282.382,0.0,,Low
5,0,Clear,282.565,0.0,,Medium
6,0,Clear,282.565,0.0,,High
7,0,Clear,282.565,0.0,,High
8,0,Clear,287.212,0.0,,High
10,0,Clear,287.8,0.0,,Medium
11,0,Clear,287.8,0.0,,High
12,0,Clear,293.495,0.0,,High
13,0,Clear,293.495,0.0,,High
14,0,Clear,293.495,0.0,,High
15,0,Clear,295.163,0.0,,High
16,0,Clear,295.163,0.0,,High
17,0,Clear,295.163,0.0,,High
18,0,Clouds,292.49,0.0,,High
19,0,Clouds,292.49,0.0,,Medium
20,0,Clouds,292.49,0.0,,Medium
21,0,Clouds,291.252,0.0,,Low
22,0,Clouds,291.252,0.0,,Low
23,0,Clouds,291.252,0.0,,Low
0,1,Clouds,289.914,0.0,,Low
1,1,Clouds,289.914,0.0,,Low
2,1,Clouds,289.914,0.0,,Low
3,1,Clouds,288.957,0.0,,Low
4,1,Clouds,288.957,0.0,,Low
5,1,Clouds,288.957,0.0,,Medium
6,1,Clouds,287.724,0.0,,High
7,1,Clouds,287.724,0.0,,High
8,1,Clouds,287.724,0.0,,High
9,1,Clear,292.17,0.0,,High
10,1,Clear,292.17,0.0,,High
11,1,Clear,292.17,0.0,,High
12,1,Clouds,295.369,0.0,,High
13,1,Clouds,295.369,0.0,,High
14,1,Clouds,295.369,0.0,,High
15,1,Clouds,295.908,0.0,,High
16,1,Clouds,295.908,0.0,,High
17,1,Clouds,295.908,0.0,,High
18,1,Clouds,293.244,0.0,,High
19,1,Clouds,293.244,0.0,,Medium
20,1,Clouds,293.244,0.0,,Medium
21,1,Clouds,289.81,0.0,,Medium
22,1,Clouds,289.81,0.0,,Low
23,1,Clouds,289.81,0.0,,Low
0,2,Clouds,285.927,0.0,,Low
1,2,Clouds,285.927,0.0,,Low
2,2,Clouds,285.927,0.0,,Low
3,2,Rain,282.0490000000001,0.0,,Low
4,2,Rain,282.0490000000001,0.0,,Low
5,2,Rain,282.0490000000001,0.0,,Medium
6,2,Rain,279.532,0.0,,High
7,2,Rain,279.532,0.0,,High
8,2,Rain,279.532,0.0,,High
9,2,Rain,277.988,0.0,,High
10,2,Rain,277.988,0.0,,High
11,2,Rain,277.988,0.0,,High
12,2,Clouds,279.83,0.0,,High
13,2,Clouds,279.83,0.0,,High
14,2,Clouds,279.83,0.0,,High
15,2,Clouds,282.057,0.0,,High
16,2,Clouds,282.057,0.0,,High
17,2,Clouds,282.057,0.0,,High
18,2,Clouds,279.553,0.0,,High
19,2,Clouds,279.553,0.0,,Medium
20,2,Clouds,279.553,0.0,,Medium
21,2,Clear,276.35,0.0,,Medium
22,2,Clear,276.35,0.0,,Low
23,2,Clear,276.35,0.0,,Low
0,3,Clear,273.771,0.0,,Low
1,3,Clear,273.771,0.0,,Low
2,3,Clear,271.178,0.0,,Low
3,3,Clear,271.178,0.0,,Low
4,3,Clear,271.178,0.0,,Low
5,3,Clear,270.969,0.0,,Medium
6,3,Clear,270.969,0.0,,High
7,3,Clear,270.969,0.0,,High
8,3,Clear,270.969,0.0,,High
9,3,Clear,277.268,0.0,,High
10,3,Clear,277.268,0.0,,High
11,3,Clear,277.268,0.0,,High
12,3,Clear,282.46,0.0,,High
13,3,Clear,282.46,0.0,,High
14,3,Clear,284.384,0.0,,High
15,3,Clear,284.384,0.0,,High
16,3,Clear,284.384,0.0,,High
17,3,Clear,281.195,0.0,,High
18,3,Clear,281.195,0.0,,High
19,3,Clear,281.195,0.0,,Medium
20,3,Clear,279.008,0.0,,Medium
21,3,Clear,279.008,0.0,,Medium
22,3,Clear,279.008,0.0,,Medium
23,3,Clear,278.398,0.0,,Low
0,4,Clear,278.398,0.0,,Medium
1,4,Clear,278.398,0.0,,Low
2,4,Clear,278.083,0.0,,Low
3,4,Clear,278.083,0.0,,Low
4,4,Clear,278.083,0.0,,Low
5,4,Clouds,277.92900000000003,0.0,,Medium
6,4,Clouds,277.92900000000003,0.0,,High
7,4,Clouds,277.92900000000003,0.0,,High
8,4,Clouds,281.278,0.0,,High
10,4,Clouds,282.389,0.0,,High
11,4,Clouds,282.389,0.0,,High
12,4,Clouds,288.1140000000001,0.0,,High
13,4,Clouds,288.1140000000001,0.0,,High
14,4,Clear,292.399,0.0,,High
15,4,Clear,292.399,0.0,,High
16,4,Clear,292.399,0.0,,High
17,4,Clear,292.089,0.0,,High
18,4,Clear,292.089,0.0,,High
19,4,Clear,292.089,0.0,,Medium
20,4,Clouds,291.613,0.0,,Medium
21,4,Clouds,291.613,0.0,,Medium
22,4,Clouds,291.613,0.0,,Medium
23,4,Clouds,291.381,0.0,,Low
0,5,Clouds,291.381,0.0,,Low
1,5,Clouds,291.381,0.0,,Low
2,5,Clouds,291.628,0.0,,Low
3,5,Clouds,291.628,0.0,,Low
4,5,Clouds,291.628,0.0,,Low
5,5,Clouds,291.573,0.0,,Low
6,5,Clouds,291.573,0.0,,Low
7,5,Clouds,291.573,0.0,,Low
9,5,Clouds,292.9190000000001,0.0,,Medium
11,5,Clouds,292.612,0.0,,High
11,5,Clouds,295.426,0.0,,High
12,5,Clouds,295.426,0.0,,High
14,5,Clouds,295.426,0.0,,High
15,5,Clouds,295.931,0.0,,High
16,5,Clouds,295.931,0.0,,High
17,5,Clouds,295.931,0.0,,High
18,5,Clouds,292.535,0.0,,Medium
19,5,Clouds,292.535,0.0,,Medium
21,5,Rain,289.771,0.0,,High
22,5,Rain,289.771,0.0,,Medium
23,5,Rain,289.771,0.0,,Low
0,6,Clouds,285.78,0.0,,Low
1,6,Clouds,285.78,0.0,,Low
2,6,Clouds,285.78,0.0,,Low
3,6,Clear,282.891,0.0,,Low
6,6,Clear,280.189,0.0,,Low
7,6,Clear,280.189,0.0,,Low
8,6,Clear,286.252,0.0,,Low
9,6,Clear,286.975,0.0,,Medium
10,6,Clear,286.975,0.0,,Medium
11,6,Clear,286.975,0.0,,Medium
12,6,Clouds,291.422,0.0,,Medium
13,6,Clouds,291.422,0.0,,High
14,6,Clouds,291.872,0.0,,High
15,6,Clouds,291.872,0.0,,High
16,6,Clouds,291.872,0.0,,High
17,6,Clouds,290.271,0.0,,High
18,6,Clouds,290.271,0.0,,Medium
19,6,Clouds,290.271,0.0,,Medium
20,6,Rain,291.151,0.0,,Medium
21,6,Rain,291.151,0.0,,Medium
22,6,Rain,291.151,0.0,,Low
23,6,Rain,290.368,0.0,,Low
0,0,Rain,290.368,0.0,,Low
1,0,Rain,290.368,0.0,,Low
2,0,Rain,290.823,0.0,,Low
3,0,Rain,290.823,0.0,,Low
4,0,Rain,290.823,0.0,,Low
5,0,Clouds,287.4890000000001,0.0,,Medium
6,0,Clouds,287.4890000000001,0.0,,High
7,0,Clouds,287.4890000000001,0.0,,High
8,0,Clear,288.865,0.0,,High
9,0,Clouds,290.724,0.0,,High
10,0,Clouds,290.724,0.0,,High
11,0,Clouds,290.724,0.0,,High
12,0,Clouds,292.344,0.0,,High
13,0,Clouds,292.344,0.0,,High
14,0,Rain,292.473,0.0,,High
15,0,Rain,292.473,0.0,,High
16,0,Rain,292.473,0.0,,High
17,0,Rain,289.64,0.0,,High
18,0,Rain,289.64,0.0,,High
19,0,Rain,289.64,0.0,,Medium
20,0,Rain,286.623,0.0,,Medium
21,0,Rain,286.623,0.0,,Low
22,0,Rain,286.623,0.0,,Medium
23,0,Rain,284.634,0.0,,Low
0,1,Rain,284.634,0.0,,Low
1,1,Rain,284.634,0.0,,Low
2,1,Rain,284.223,0.0,,Low
3,1,Rain,284.223,0.0,,Low
4,1,Rain,284.223,0.0,,Low
5,1,Clouds,282.865,0.0,,Medium
6,1,Clouds,282.865,0.0,,High
7,1,Clouds,282.865,0.0,,High
8,1,Clouds,284.881,0.0,,High
9,1,Clouds,284.881,0.0,,High
10,1,Clouds,284.881,0.0,,High
11,1,Clear,287.952,0.0,,High
12,1,Clear,287.952,0.0,,High
13,1,Clear,287.952,0.0,,High
14,1,Clear,288.834,0.0,,High
15,1,Clear,288.834,0.0,,High
16,1,Clear,288.834,0.0,,High
17,1,Clear,285.584,0.0,,High
18,1,Clear,285.584,0.0,,High
19,1,Clear,285.584,0.0,,Medium
20,1,Clear,283.628,0.0,,Medium
21,1,Clear,283.628,0.0,,Medium
22,1,Clear,283.628,0.0,,Medium
23,1,Clear,282.737,0.0,,Low
0,2,Clear,282.737,0.0,,Low
1,2,Clear,282.737,0.0,,Low
2,2,Clear,281.361,0.0,,Low
3,2,Clear,281.361,0.0,,Low
4,2,Clear,281.361,0.0,,Low
5,2,Clear,279.525,0.0,,Medium
6,2,Clear,279.525,0.0,,High
7,2,Clear,279.525,0.0,,High
8,2,Clear,284.603,0.0,,High
10,2,Clear,281.54,0.0,,High
11,2,Clear,281.54,0.0,,High
13,2,Clouds,284.789,0.0,,High
14,2,Clouds,285.2270000000001,0.0,,High
15,2,Clouds,285.2270000000001,0.0,,High
16,2,Clouds,285.2270000000001,0.0,,High
17,2,Clouds,281.821,0.0,,High
18,2,Clouds,281.821,0.0,,High
19,2,Clouds,281.821,0.0,,Medium
20,2,Clear,278.631,0.0,,Medium
21,2,Clear,278.631,0.0,,Medium
22,2,Clear,278.631,0.0,,Low
23,2,Clear,276.173,0.0,,Low
0,3,Clear,276.173,0.0,,Low
1,3,Clear,276.173,0.0,,Low
5,3,Clear,271.73,0.0,,Medium
6,3,Clear,271.73,0.0,,High
7,3,Clear,271.73,0.0,,High
8,3,Clear,277.35200000000003,0.0,,High
10,3,Clear,276.81,0.0,,High
11,3,Clear,276.81,0.0,,High
13,3,Clear,281.426,0.0,,High
14,3,Clear,281.426,0.0,,High
15,3,Clear,282.512,0.0,,High
16,3,Clear,282.512,0.0,,High
17,3,Clouds,279.032,0.0,,High
18,3,Clouds,279.032,0.0,,High
19,3,Clouds,279.032,0.0,,Medium
20,3,Clouds,276.153,0.0,,Medium
21,3,Clouds,276.153,0.0,,Medium
22,3,Clouds,276.153,0.0,,Low
23,3,Clouds,276.055,0.0,,Low
0,4,Clouds,276.055,0.0,,Low
1,4,Clouds,276.055,0.0,,Low
2,4,Clouds,273.948,0.0,,Low
3,4,Clouds,273.948,0.0,,Low
4,4,Clouds,273.948,0.0,,Low
5,4,Clouds,272.814,0.0,,Medium
6,4,Clouds,272.814,0.0,,High
7,4,Clouds,272.814,0.0,,High
8,4,Clouds,278.536,0.0,,High
10,4,Clear,278.974,0.0,,High
11,4,Clear,278.974,0.0,,High
12,4,Clouds,283.8640000000001,0.0,,High
13,4,Clouds,283.8640000000001,0.0,,High
14,4,Clouds,284.263,0.0,,High
15,4,Clouds,284.263,0.0,,High
16,4,Clouds,284.263,0.0,,High
17,4,Clouds,281.738,0.0,,High
18,4,Clouds,281.738,0.0,,High
19,4,Clouds,281.738,0.0,,Medium
20,4,Clear,279.616,0.0,,Medium
21,4,Clear,279.616,0.0,,Medium
22,4,Clear,279.616,0.0,,Medium
23,4,Clouds,278.209,0.0,,Medium
0,5,Clouds,278.209,0.0,,Low
1,5,Clouds,278.209,0.0,,Low
2,5,Clear,276.955,0.0,,Low
3,5,Clear,276.955,0.0,,Low
4,5,Clear,276.955,0.0,,Low
5,5,Clear,273.601,0.0,,Low
6,5,Clear,273.601,0.0,,Low
7,5,Clear,273.601,0.0,,Medium
8,5,Clear,280.913,0.0,,Medium
10,5,Clear,282.4290000000001,0.0,,Medium
11,5,Clear,282.4290000000001,0.0,,Medium
12,5,Clear,288.818,0.0,,High
13,5,Clear,288.818,0.0,,Medium
14,5,Clear,288.818,0.0,,High
15,5,Clear,290.367,0.0,,High
16,5,Clear,290.367,0.0,,High
17,5,Clear,290.367,0.0,,High
18,5,Clear,283.394,0.0,,Medium
19,5,Clear,283.394,0.0,,Medium
20,5,Clear,283.394,0.0,,Medium
21,5,Clear,280.499,0.0,,Medium
22,5,Clear,280.499,0.0,,Low
23,5,Clear,280.499,0.0,,Low
0,6,Clear,280.24,0.0,,Low
1,6,Clear,280.24,0.0,,Low
2,6,Clear,280.24,0.0,,Low
3,6,Clear,280.423,0.0,,Low
4,6,Clear,280.423,0.0,,Low
5,6,Clear,280.423,0.0,,Low
6,6,Clear,279.832,0.0,,Low
7,6,Clear,279.832,0.0,,Low
8,6,Clear,279.832,0.0,,Medium
9,6,Clear,283.607,0.0,,Medium
10,6,Clear,283.607,0.0,,Medium
11,6,Clear,283.607,0.0,,Medium
12,6,Clear,287.296,0.0,,Medium
13,6,Clear,287.296,0.0,,Medium
14,6,Clear,287.296,0.0,,Medium
15,6,Clear,287.356,0.0,,High
16,6,Clear,287.356,0.0,,High
17,6,Clear,287.356,0.0,,High
18,6,Clouds,284.385,0.0,,Medium
19,6,Clouds,284.385,0.0,,Medium
20,6,Clouds,284.385,0.0,,Medium
21,6,Clear,280.49,0.0,,Medium
22,6,Clear,280.49,0.0,,Low
23,6,Clear,280.49,0.0,,Low
0,0,Clear,277.436,0.0,,Low
1,0,Clear,277.436,0.0,,Low
2,0,Clear,277.436,0.0,,Low
3,0,Clear,274.768,0.0,,Low
4,0,Clear,274.768,0.0,,Low
5,0,Clear,274.768,0.0,,Medium
6,0,Clear,271.838,0.0,,High
7,0,Clear,271.838,0.0,,High
8,0,Clear,271.838,0.0,,High
9,0,Clear,277.053,0.0,,High
10,0,Clear,277.053,0.0,,Medium
11,0,Clear,277.053,0.0,,Medium
12,0,Clear,282.41,0.0,,High
13,0,Clear,282.41,0.0,,High
14,0,Clear,282.41,0.0,,High
15,0,Clear,284.056,0.0,,High
16,0,Clear,284.056,0.0,,High
17,0,Clear,284.056,0.0,,High
18,0,Clear,278.036,0.0,,High
19,0,Clear,278.036,0.0,,Medium
20,0,Clear,278.036,0.0,,Medium
21,0,Clouds,274.547,0.0,,Low
22,0,Clouds,274.547,0.0,,Low
23,0,Clouds,274.547,0.0,,Low
0,1,Clouds,275.289,0.0,,Low
1,1,Clouds,275.289,0.0,,Low
2,1,Clouds,275.289,0.0,,Low
3,1,Clouds,275.093,0.0,,Low
4,1,Clouds,275.093,0.0,,Low
5,1,Clouds,275.093,0.0,,Medium
6,1,Clouds,276.511,0.0,,High
7,1,Clouds,276.511,0.0,,High
8,1,Clouds,276.511,0.0,,High
9,1,Clouds,280.025,0.0,,High
10,1,Clouds,280.025,0.0,,High
11,1,Clouds,280.025,0.0,,High
12,1,Clouds,284.938,0.0,,High
13,1,Clouds,284.938,0.0,,High
14,1,Clouds,284.938,0.0,,High
15,1,Clouds,285.949,0.0,,High
16,1,Clouds,285.949,0.0,,High
17,1,Clouds,285.949,0.0,,High
18,1,Clouds,284.276,0.0,,High
19,1,Clouds,284.276,0.0,,Medium
20,1,Clouds,284.276,0.0,,Medium
21,1,Rain,281.372,0.0,,Medium
22,1,Rain,281.372,0.0,,Low
23,1,Rain,281.372,0.0,,Low
0,2,Rain,280.151,0.0,,Low
1,2,Rain,280.151,0.0,,Low
2,2,Rain,280.151,0.0,,Low
3,2,Rain,279.226,0.0,,Low
4,2,Rain,279.226,0.0,,Low
5,2,Rain,279.226,0.0,,Medium
6,2,Rain,278.976,0.0,,High
7,2,Rain,278.976,0.0,,High
8,2,Rain,278.976,0.0,,High
9,2,Rain,279.589,0.0,,High
10,2,Rain,279.589,0.0,,High
11,2,Rain,279.589,0.0,,High
12,2,Rain,279.903,0.0,,High
13,2,Rain,279.903,0.0,,High
14,2,Rain,279.903,0.0,,High
15,2,Rain,279.925,0.0,,High
16,2,Rain,279.925,0.0,,High
17,2,Rain,279.925,0.0,,High
18,2,Clouds,279.178,0.0,,High
19,2,Clouds,279.178,0.0,,Medium
20,2,Clouds,279.178,0.0,,Medium
21,2,Clouds,278.024,0.0,,Low
22,2,Clouds,278.024,0.0,,Low
23,2,Clouds,278.024,0.0,,Medium
0,3,Clouds,277.635,0.0,,Low
1,3,Clouds,277.635,0.0,,Low
2,3,Clouds,277.635,0.0,,Low
3,3,Clouds,276.07,0.0,,Low
4,3,Clouds,276.07,0.0,,Low
5,3,Clouds,276.07,0.0,,Medium
6,3,Clouds,274.788,0.0,,High
7,3,Clouds,274.788,0.0,,High
8,3,Clouds,274.788,0.0,,High
9,3,Clouds,278.762,0.0,,High
10,3,Clouds,278.762,0.0,,High
11,3,Clouds,278.762,0.0,,High
12,3,Clouds,281.469,0.0,,High
13,3,Clouds,281.469,0.0,,High
14,3,Clouds,281.469,0.0,,High
15,3,Clouds,282.889,0.0,,High
16,3,Clouds,282.889,0.0,,High
17,3,Clouds,282.889,0.0,,High
18,3,Clear,280.562,0.0,,High
19,3,Clear,280.562,0.0,,Medium
20,3,Clear,280.562,0.0,,Medium
21,3,Clouds,280.686,0.0,,Medium
22,3,Clouds,280.686,0.0,,Low
23,3,Clouds,280.686,0.0,,Low
0,4,Clouds,281.372,0.0,,Low
1,4,Clouds,281.372,0.0,,Low
2,4,Clouds,281.372,0.0,,Low
3,4,Clouds,281.915,0.0,,Low
4,4,Clouds,281.915,0.0,,Low
5,4,Clouds,281.915,0.0,,Medium
6,4,Clouds,283.84,0.0,,High
7,4,Clouds,283.84,0.0,,High
8,4,Clouds,283.84,0.0,,High
9,4,Clouds,285.82,0.0,,High
10,4,Clouds,285.82,0.0,,High
11,4,Clouds,285.82,0.0,,High
12,4,Clouds,291.14,0.0,,High
13,4,Clouds,291.14,0.0,,High
14,4,Clouds,291.14,0.0,,High
15,4,Clear,294.459,0.0,,High
16,4,Clear,294.459,0.0,,High
17,4,Clear,294.459,0.0,,High
18,4,Clear,290.273,0.0,,High
19,4,Clear,290.273,0.0,,Medium
20,4,Clear,290.273,0.0,,Medium
21,4,Clouds,286.107,0.0,,Medium
22,4,Clouds,286.107,0.0,,Medium
23,4,Clouds,286.107,0.0,,Low
0,5,Clouds,284.454,0.0,,Low
1,5,Clouds,284.454,0.0,,Low
2,5,Clouds,284.454,0.0,,Low
3,5,Clouds,283.805,0.0,,Low
4,5,Clouds,283.805,0.0,,Low
5,5,Clouds,283.805,0.0,,Low
6,5,Clouds,282.4240000000001,0.0,,Low
7,5,Clouds,282.4240000000001,0.0,,Medium
8,5,Clouds,282.4240000000001,0.0,,Medium
9,5,Clouds,283.699,0.0,,Medium
10,5,Clouds,283.699,0.0,,High
11,5,Clouds,283.699,0.0,,High
12,5,Clouds,284.637,0.0,,High
13,5,Clouds,284.637,0.0,,Medium
14,5,Clouds,284.637,0.0,,Medium
15,5,Rain,284.311,0.0,,Medium
16,5,Rain,284.311,0.0,,Medium
17,5,Rain,284.311,0.0,,Medium
18,5,Rain,282.5370000000001,0.0,,Medium
19,5,Rain,282.5370000000001,0.0,,Medium
20,5,Rain,282.5370000000001,0.0,,Medium
21,5,Rain,281.379,0.0,,Medium
22,5,Rain,281.379,0.0,,Medium
23,5,Rain,281.379,0.0,,Medium
0,6,Clouds,279.261,0.0,,Low
1,6,Clouds,279.261,0.0,,Low
2,6,Clouds,279.261,0.0,,Low
3,6,Clear,276.453,0.0,,Low
4,6,Clear,276.453,0.0,,Low
5,6,Clear,276.453,0.0,,Low
6,6,Clear,273.613,0.0,,Low
7,6,Clear,273.613,0.0,,Low
8,6,Clear,273.613,0.0,,Low
9,6,Clear,276.894,0.0,,Medium
10,6,Clear,276.894,0.0,,Medium
11,6,Clear,276.894,0.0,,Medium
12,6,Clouds,280.624,0.0,,Medium
13,6,Clouds,280.624,0.0,,Medium
14,6,Clouds,280.624,0.0,,High
15,6,Clear,281.987,0.0,,Medium
16,6,Clear,281.987,0.0,,High
17,6,Clear,281.987,0.0,,High
18,6,Clear,277.29900000000004,0.0,,Medium
19,6,Clear,277.29900000000004,0.0,,Medium
20,6,Clear,277.29900000000004,0.0,,Medium
21,6,Clouds,275.942,0.0,,Medium
22,6,Clouds,275.942,0.0,,Low
23,6,Clouds,275.942,0.0,,Low
0,0,Clouds,276.426,0.0,,Low
1,0,Clouds,276.426,0.0,,Low
2,0,Clouds,276.426,0.0,,Low
3,0,Clouds,278.653,0.0,,Low
4,0,Clouds,278.653,0.0,,Low
5,0,Clouds,278.653,0.0,,Medium
6,0,Clouds,279.752,0.0,,High
7,0,Clouds,279.752,0.0,,High
8,0,Clouds,279.752,0.0,,High
9,0,Clouds,281.696,0.0,,High
10,0,Clouds,281.696,0.0,,High
11,0,Clouds,281.696,0.0,,High
12,0,Rain,285.885,0.0,,High
13,0,Rain,285.885,0.0,,High
14,0,Rain,285.885,0.0,,High
15,0,Rain,287.007,0.0,,High
16,0,Rain,287.007,0.0,,High
17,0,Rain,287.007,0.0,,High
18,0,Rain,287.153,0.0,,Medium
19,0,Rain,287.153,0.0,,Medium
20,0,Rain,287.153,0.0,,Medium
21,0,Clear,287.606,0.0,,Medium
22,0,Clear,287.606,0.0,,Low
23,0,Clear,287.606,0.0,,Low
0,1,Clear,286.399,0.0,,Low
1,1,Clear,286.399,0.0,,Low
2,1,Clear,286.399,0.0,,Low
3,1,Clear,283.649,0.0,,Low
4,1,Clear,283.649,0.0,,Low
5,1,Clear,283.649,0.0,,Medium
6,1,Clear,281.469,0.0,,High
7,1,Clear,281.469,0.0,,High
8,1,Clear,281.469,0.0,,High
9,1,Clear,283.585,0.0,,High
10,1,Clear,283.585,0.0,,High
11,1,Clear,283.585,0.0,,High
12,1,Clear,287.15,0.0,,High
13,1,Clouds,288.75,0.0,,High
14,1,Clear,289.29,0.0,,High
15,1,Clear,289.75,0.0,,High
16,1,Clouds,289.35,0.0,,High
17,1,Clear,289.02,0.0,,High
18,1,Clear,287.1,0.0,,High
19,1,Clear,284.59,0.0,,Medium
20,1,Clear,282.6,0.0,,Medium
21,1,Clear,280.65,0.0,,Medium
22,1,Clear,280.22,0.0,,Medium
23,1,Clear,279.22,0.0,,Low
0,2,Clear,278.89,0.0,,Low
1,2,Clouds,278.35,0.0,,Low
2,2,Clouds,277.61,0.0,,Low
3,2,Mist,277.62,0.0,,Low
4,2,Mist,277.09,0.0,,Low
5,2,Mist,276.75,0.0,,Medium
6,2,Mist,276.09,0.0,,High
7,2,Clouds,276.33,0.0,,High
8,2,Mist,277.54,0.0,,High
9,2,Mist,278.74,0.0,,High
10,2,Mist,280.94,0.0,,High
11,2,Clouds,283.27,0.0,,High
12,2,Clouds,284.96,0.0,,High
13,2,Clear,286.82,0.0,,High
14,2,Clouds,288.68,0.0,,High
15,2,Clouds,289.29,0.0,,High
16,2,Clouds,288.95,0.0,,High
17,2,Clouds,287.96,0.0,,High
18,2,Clouds,286.52,0.0,,High
19,2,Clear,285.09,0.0,,Medium
20,2,Clear,282.49,0.0,,Medium
21,2,Clouds,281.53,0.0,,Medium
22,2,Clouds,281.96,0.0,,Low
23,2,Mist,281.9,0.0,,Low
23,2,Drizzle,281.9,0.0,,Low
0,3,Clouds,280.42,0.0,,Low
1,3,Mist,279.15,0.0,,Low
2,3,Mist,278.77,0.0,,Low
3,3,Mist,278.65,0.0,,Low
4,3,Mist,278.78,0.0,,Low
5,3,Mist,278.94,0.0,,Medium
6,3,Mist,279.15,0.0,,High
7,3,Fog,279.62,0.0,,High
8,3,Fog,279.41,0.0,,High
8,3,Mist,279.41,0.0,,High
9,3,Mist,279.88,0.0,,High
10,3,Mist,280.77,0.0,,High
11,3,Clouds,284.89,0.0,,High
12,3,Clouds,287.02,0.0,,High
13,3,Clouds,287.28,0.0,,High
14,3,Clear,290.01,0.0,,High
15,3,Clear,290.88,0.0,,High
16,3,Clear,291.01,0.0,,High
17,3,Clear,290.75,0.0,,High
18,3,Clear,288.48,0.0,,High
19,3,Clear,286.16,0.0,,Medium
20,3,Clear,282.73,0.0,,Medium
21,3,Clear,280.76,0.0,,Medium
22,3,Clear,279.42,0.0,,Low
23,3,Clear,278.29,0.0,,Low
0,4,Clear,277.29,0.0,,Low
1,4,Clear,277.59,0.0,,Low
2,4,Clear,277.02,0.0,,Low
3,4,Clear,277.22,0.0,,Low
4,4,Mist,276.96,0.0,,Low
5,4,Mist,276.78,0.0,,Medium
6,4,Mist,276.08,0.0,,High
6,4,Fog,276.08,0.0,,High
7,4,Mist,277.01,0.0,,High
7,4,Fog,277.01,0.0,,High
8,4,Mist,277.28,0.0,,High
9,4,Mist,278.81,0.0,,High
10,4,Clear,282.74,0.0,,High
11,4,Haze,285.75,0.0,,High
12,4,Clear,288.55,0.0,,High
13,4,Clear,290.48,0.0,,High
14,4,Clouds,291.71,0.0,,High
15,4,Clouds,292.52,0.0,,High
16,4,Clear,293.09,0.0,,High
17,4,Clear,292.65,0.0,,High
18,4,Clouds,290.52,0.0,,High
19,4,Clear,288.22,0.0,,Medium
20,4,Clear,284.63,0.0,,Medium
21,4,Clear,282.89,0.0,,Medium
22,4,Clear,281.42,0.0,,Medium
23,4,Clear,280.75,0.0,,Low
0,5,Clear,279.92,0.0,,Low
1,5,Clear,279.65,0.0,,Low
2,5,Clear,279.42,0.0,,Low
3,5,Clear,278.55,0.0,,Low
4,5,Mist,278.41,0.0,,Low
5,5,Mist,277.49,0.0,,Low
6,5,Mist,277.09,0.0,,Low
7,5,Mist,276.44,0.0,,Low
7,5,Fog,276.44,0.0,,Low
8,5,Mist,276.23,0.0,,Medium
9,5,Mist,277.58,0.0,,Medium
10,5,Clouds,283.01,0.0,,Medium
11,5,Clear,284.65,0.0,,High
12,5,Clear,288.48,0.0,,High
